cliente_id,idade,tempo_assinatura_meses,plano_assinatura,valor_mensal,visualizacoes_mes,tempo_medio_sessao_min,contatos_suporte,avaliacao_conteudo,metodo_pagamento,dispositivo_principal,churn,previsao_churn,probabilidade
CLI02621,42.0,44.0,Premium,39.9,7,54,7.0,2.0,Cartão de Crédito,tv,1,Vai cancelar,0.6
CLI02622,42.0,28.0,basico,19.9,13,81,4.0,3.6,,Tablet,0,Vai continuar,0.2
CLI02623,49.0,1.0,Básico,19.9,42,169,8.0,4.7,Credito,mobile,0,Vai continuar,0.5
CLI02624,68.0,17.0,Padrão,29.9,45,187,2.0,2.9,Cartão de Crédito,Desktop,0,Vai cancelar,0.6
CLI02625,21.0,39.0,Padrão,29.9,95,95,7.0,2.9,PIX,TV,0,Vai cancelar,0.6
CLI02626,18.0,15.0,PREMIUM,39.9,67,20,6.0,4.8,PIX,Mobile,0,Vai continuar,0.2
CLI02627,67.0,27.0,Premium,39.9,10,133,5.0,0.1,Boleto,TV,0,Vai cancelar,0.6
CLI02628,51.0,55.0,Premium,39.9,64,127,2.0,1.9,Cartão de Crédito,TV,0,Vai cancelar,0.6
CLI02629,61.0,57.0,Básico,19.9,89,89,8.0,3.1,Cartão de Crédito,Desktop,1,Vai continuar,0.2
CLI02630,34.0,21.0,Premium,39.9,3,166,3.0,4.0,Boleto,Mobile,0,Vai continuar,0.2
CLI02631,55.0,48.0,PREMIUM,39.9,74,100,0.0,3.7,Cartão de Crédito,TV,0,Vai continuar,0.2
CLI02632,55.0,10.0,Básico,19.9,51,129,8.0,3.8,,TV,1,Vai continuar,0.2
CLI02633,22.0,19.0,Premium,39.9,65,87,5.0,0.8,Credito,tv,0,Vai cancelar,0.6
CLI02634,52.0,,Básico,,53,189,6.0,1.9,Boleto,Mobile,0,Vai cancelar,0.6
CLI02635,25.0,57.0,Básico,19.9,25,102,5.0,1.9,Credito,TV,0,Vai cancelar,0.6
CLI02636,70.0,5.0,basico,19.9,49,42,8.0,2.0,Credito,TV,1,Vai cancelar,0.9
CLI02637,23.0,34.0,Padrão,29.9,29,117,2.0,0.3,Cartão de Crédito,mobile,0,Vai cancelar,0.6
CLI02638,32.0,12.0,Premium,39.9,87,56,2.0,2.5,Boleto,mobile,0,Vai cancelar,0.6
CLI02639,66.0,6.0,Padrão,29.9,63,33,3.0,1.6,Cartão de Crédito,Tablet,0,Vai cancelar,0.6
CLI02640,41.0,40.0,Básico,19.9,0,81,9.0,4.0,Boleto,mobile,0,Vai continuar,0.2
CLI02641,59.0,19.0,basico,19.9,50,39,0.0,4.8,Boleto,Mobile,0,Vai continuar,0.2
CLI02642,19.0,11.0,Padrão,29.9,55,75,3.0,3.0,PIX,TV,0,Vai continuar,0.2
CLI02643,68.0,36.0,Padrão,29.9,59,22,4.0,0.2,Débito,TV,1,Vai cancelar,0.6
CLI02644,18.0,49.0,Básico,19.9,12,55,9.0,3.4,Cartão de Crédito,mobile,1,Vai continuar,0.2
CLI02645,19.0,41.0,Premium,39.9,79,80,4.0,1.8,Credito,mobile,1,Vai cancelar,0.6
CLI02646,75.0,17.0,basico,19.9,65,26,0.0,2.2,Credito,TV,1,Vai cancelar,0.6
CLI02647,48.0,59.0,PREMIUM,39.9,71,173,6.0,3.9,Boleto,tv,0,Vai continuar,0.2
CLI02648,41.0,19.0,basico,19.9,72,58,3.0,0.6,,Desktop,0,Vai cancelar,0.6
CLI02649,42.0,5.0,PREMIUM,39.9,89,90,2.0,1.0,Débito,mobile,1,Vai cancelar,0.9
CLI02650,69.0,53.0,Premium,39.9,5,53,1.0,0.9,Credito,mobile,0,Vai cancelar,0.6
CLI02651,61.0,46.0,PREMIUM,39.9,46,157,8.0,0.7,Cartão de Crédito,mobile,0,Vai cancelar,0.6
CLI02652,70.0,,Padrão,,7,25,3.0,4.4,Débito,Tablet,0,Vai continuar,0.2
CLI02653,72.0,8.0,Básico,19.9,52,82,3.0,0.2,Cartão de Crédito,Desktop,0,Vai cancelar,0.6
CLI02654,45.0,7.0,Premium,39.9,26,45,9.0,3.8,Boleto,tv,0,Vai continuar,0.2
CLI02655,23.0,29.0,Premium,39.9,22,97,4.0,1.6,Credito,TV,1,Vai cancelar,0.6
CLI02656,45.0,44.0,Padrão,29.9,90,93,2.0,0.6,PIX,tv,0,Vai cancelar,0.6
CLI02657,41.0,2.0,PREMIUM,39.9,73,64,7.0,4.0,Boleto,Desktop,0,Vai continuar,0.5
CLI02658,56.0,38.0,Premium,39.9,13,91,6.0,1.1,Credito,Mobile,1,Vai cancelar,0.6
CLI02659,56.0,36.0,basico,19.9,81,70,0.0,2.9,Credito,TV,1,Vai cancelar,0.6
CLI02660,25.0,17.0,Premium,39.9,96,108,0.0,4.8,Boleto,Mobile,0,Vai continuar,0.2
CLI02661,64.0,21.0,Básico,19.9,17,141,2.0,3.6,Boleto,Tablet,0,Vai continuar,0.2
CLI02662,,,Básico,19.9,94,152,4.0,0.7,,Tablet,0,Vai cancelar,0.6
CLI02663,73.0,43.0,PREMIUM,39.9,66,79,6.0,0.7,Boleto,Mobile,0,Vai cancelar,0.6
CLI02664,39.0,5.0,basico,19.9,82,184,1.0,0.7,Boleto,TV,1,Vai cancelar,0.9
CLI02665,37.0,42.0,PREMIUM,39.9,31,37,8.0,2.0,Credito,Desktop,1,Vai cancelar,0.6
CLI02666,65.0,42.0,basico,19.9,61,188,3.0,3.0,Cartão de Crédito,Mobile,0,Vai continuar,0.2
CLI02667,59.0,60.0,Padrão,29.9,63,41,7.0,0.5,Credito,Tablet,1,Vai cancelar,0.6
CLI02668,56.0,24.0,PREMIUM,39.9,95,120,8.0,2.1,Credito,Tablet,1,Vai cancelar,0.6
CLI02669,65.0,6.0,Premium,39.9,16,134,2.0,1.4,Cartão de Crédito,tv,1,Vai cancelar,0.6
CLI02670,42.0,39.0,basico,19.9,45,99,8.0,3.2,PIX,Tablet,0,Vai continuar,0.2
CLI02671,42.0,42.0,Premium,39.9,67,139,8.0,2.2,Débito,Desktop,1,Vai cancelar,0.6
CLI02672,34.0,12.0,Padrão,29.9,10,80,9.0,1.0,Credito,Desktop,1,Vai cancelar,0.6
CLI02673,65.0,9.0,Padrão,29.9,34,34,0.0,4.9,Credito,TV,0,Vai continuar,0.2
CLI02674,43.0,44.0,PREMIUM,39.9,53,37,7.0,0.7,Credito,Desktop,0,Vai cancelar,0.6
CLI02675,74.0,18.0,Básico,19.9,59,56,7.0,0.9,Boleto,tv,1,Vai cancelar,0.6
CLI02676,44.0,57.0,Premium,39.9,35,150,3.0,4.3,Boleto,TV,0,Vai continuar,0.2
CLI02677,49.0,3.0,basico,19.9,30,61,2.0,0.4,Débito,mobile,0,Vai cancelar,0.9
CLI02678,61.0,42.0,Premium,39.9,48,183,8.0,3.1,,tv,0,Vai continuar,0.2
CLI02679,61.0,6.0,Padrão,29.9,26,52,9.0,2.9,Débito,tv,1,Vai cancelar,0.6
CLI02680,44.0,29.0,Básico,19.9,89,140,6.0,0.4,Cartão de Crédito,Mobile,0,Vai cancelar,0.6
CLI02681,75.0,50.0,Premium,39.9,92,182,9.0,0.8,,Mobile,1,Vai cancelar,0.6
CLI02682,59.0,3.0,Premium,39.9,31,120,7.0,1.1,,Tablet,0,Vai cancelar,0.9
CLI02683,67.0,58.0,basico,19.9,67,142,6.0,4.3,Boleto,mobile,1,Vai continuar,0.2
CLI02684,39.0,17.0,PREMIUM,39.9,65,159,0.0,3.3,Boleto,Mobile,0,Vai continuar,0.2
CLI02685,50.0,1.0,Padrão,29.9,10,89,8.0,2.8,,Mobile,1,Vai cancelar,0.9
CLI02686,64.0,3.0,Padrão,29.9,5,61,9.0,3.8,Débito,mobile,1,Vai continuar,0.5
CLI02687,26.0,38.0,PREMIUM,39.9,93,74,3.0,4.4,Boleto,tv,0,Vai continuar,0.2
CLI02688,31.0,50.0,basico,19.9,32,166,0.0,2.9,Credito,Mobile,1,Vai cancelar,0.6
CLI02689,43.0,24.0,Básico,19.9,57,46,9.0,2.2,Credito,TV,1,Vai cancelar,0.6
CLI02690,22.0,6.0,PREMIUM,39.9,81,45,9.0,0.3,Cartão de Crédito,mobile,0,Vai cancelar,0.6
CLI02691,41.0,47.0,Básico,19.9,65,186,0.0,3.4,Credito,TV,0,Vai continuar,0.2
CLI02692,25.0,60.0,Premium,39.9,22,182,0.0,4.3,Cartão de Crédito,tv,0,Vai continuar,0.2
CLI02693,27.0,,Básico,19.9,70,187,,3.2,Débito,Mobile,0,Vai continuar,0.2
CLI02694,39.0,20.0,PREMIUM,39.9,55,74,6.0,1.4,Débito,Mobile,0,Vai cancelar,0.6
CLI02695,34.0,41.0,Padrão,29.9,28,83,7.0,0.7,Débito,Mobile,1,Vai cancelar,0.6
CLI02696,53.0,12.0,PREMIUM,39.9,63,80,8.0,2.4,Débito,Desktop,0,Vai cancelar,0.6
CLI02697,62.0,56.0,basico,19.9,51,126,2.0,0.4,Boleto,tv,0,Vai cancelar,0.6
CLI02698,68.0,12.0,PREMIUM,39.9,40,161,5.0,4.0,Boleto,TV,0,Vai continuar,0.2
CLI02699,54.0,10.0,Básico,19.9,58,87,8.0,1.9,Débito,tv,0,Vai cancelar,0.6
CLI02700,54.0,6.0,PREMIUM,39.9,76,54,5.0,5.0,PIX,Tablet,0,Vai continuar,0.2
CLI02701,44.0,44.0,Básico,19.9,89,28,6.0,3.8,Credito,mobile,0,Vai continuar,0.2
CLI02702,22.0,44.0,Premium,39.9,79,145,7.0,1.0,Credito,Desktop,1,Vai cancelar,0.6
CLI02703,58.0,57.0,Padrão,29.9,92,187,7.0,4.3,PIX,mobile,0,Vai continuar,0.2
CLI02704,71.0,26.0,Básico,19.9,47,80,2.0,4.9,,TV,0,Vai continuar,0.2
CLI02705,43.0,53.0,basico,19.9,32,148,3.0,3.6,,tv,0,Vai continuar,0.2
CLI02706,33.0,53.0,Premium,39.9,5,91,6.0,2.8,Credito,mobile,1,Vai cancelar,0.6
CLI02707,41.0,56.0,PREMIUM,39.9,2,23,4.0,2.0,Cartão de Crédito,tv,1,Vai cancelar,0.6
CLI02708,51.0,54.0,basico,19.9,15,70,2.0,4.3,PIX,tv,0,Vai continuar,0.2
CLI02709,18.0,37.0,PREMIUM,39.9,75,113,0.0,0.9,Credito,Tablet,0,Vai cancelar,0.6
CLI02710,74.0,52.0,Premium,39.9,41,51,0.0,3.1,,Desktop,0,Vai continuar,0.2
CLI02711,44.0,53.0,Padrão,29.9,37,186,1.0,3.7,Débito,Mobile,0,Vai continuar,0.2
CLI02712,53.0,29.0,basico,19.9,20,178,9.0,2.1,Credito,Tablet,1,Vai cancelar,0.6
CLI02713,,8.0,PREMIUM,39.9,26,126,1.0,3.9,Boleto,Desktop,1,Vai continuar,0.2
CLI02714,40.0,31.0,PREMIUM,39.9,67,111,6.0,0.7,Cartão de Crédito,mobile,0,Vai cancelar,0.6
CLI02715,32.0,42.0,PREMIUM,39.9,60,162,5.0,2.9,PIX,Desktop,1,Vai cancelar,0.6
CLI02716,48.0,30.0,basico,19.9,84,87,5.0,3.9,PIX,Tablet,0,Vai continuar,0.2
CLI02717,29.0,42.0,Padrão,29.9,97,37,4.0,0.7,Cartão de Crédito,Mobile,0,Vai cancelar,0.6
CLI02718,68.0,10.0,Básico,19.9,70,96,8.0,1.7,,Mobile,1,Vai cancelar,0.6
CLI02719,26.0,46.0,Padrão,29.9,93,121,8.0,0.6,,mobile,1,Vai cancelar,0.6
CLI02720,76.0,48.0,Básico,19.9,16,109,6.0,2.0,Boleto,mobile,1,Vai cancelar,0.6
CLI02721,56.0,29.0,PREMIUM,39.9,51,175,1.0,1.1,Credito,tv,1,Vai cancelar,0.6
CLI02722,69.0,43.0,Básico,19.9,69,166,8.0,2.5,PIX,TV,0,Vai cancelar,0.6
CLI02723,41.0,9.0,basico,19.9,68,117,1.0,4.7,Boleto,tv,0,Vai continuar,0.2
CLI02724,49.0,44.0,Básico,19.9,60,107,7.0,0.5,PIX,mobile,0,Vai cancelar,0.6
CLI02725,28.0,51.0,Premium,39.9,90,140,7.0,1.1,Credito,TV,0,Vai cancelar,0.6
CLI02726,47.0,30.0,Premium,39.9,76,96,2.0,4.0,Cartão de Crédito,TV,0,Vai continuar,0.2
CLI02727,66.0,19.0,Premium,39.9,23,46,2.0,3.8,PIX,Desktop,0,Vai continuar,0.2
CLI02728,46.0,10.0,basico,19.9,62,109,4.0,2.9,Boleto,mobile,0,Vai cancelar,0.6
CLI02729,36.0,20.0,basico,19.9,63,111,9.0,3.9,Boleto,mobile,0,Vai continuar,0.2
CLI02730,53.0,1.0,basico,19.9,12,15,5.0,1.2,Boleto,mobile,1,Vai cancelar,0.9
CLI02731,42.0,13.0,PREMIUM,39.9,68,172,2.0,3.5,Cartão de Crédito,Mobile,0,Vai continuar,0.2
CLI02732,44.0,4.0,Básico,19.9,39,108,6.0,3.0,Boleto,tv,1,Vai continuar,0.5
CLI02733,27.0,41.0,Premium,39.9,37,29,9.0,0.4,PIX,TV,1,Vai cancelar,0.6
CLI02734,48.0,39.0,Básico,19.9,42,37,5.0,5.0,Boleto,Desktop,1,Vai continuar,0.2
CLI02735,41.0,16.0,Premium,39.9,42,133,0.0,1.2,Débito,Tablet,0,Vai cancelar,0.6
CLI02736,63.0,20.0,Básico,19.9,9,11,4.0,4.5,Cartão de Crédito,Desktop,1,Vai continuar,0.2
CLI02737,65.0,3.0,Padrão,29.9,14,134,2.0,4.9,,Tablet,1,Vai continuar,0.5
CLI02738,26.0,3.0,basico,19.9,5,28,1.0,1.4,Boleto,Mobile,1,Vai cancelar,0.9
CLI02739,36.0,29.0,PREMIUM,39.9,1,60,9.0,2.5,Credito,tv,1,Vai cancelar,0.6
CLI02740,52.0,39.0,Básico,19.9,36,86,7.0,1.6,PIX,TV,0,Vai cancelar,0.6
CLI02741,54.0,27.0,PREMIUM,39.9,25,95,9.0,1.9,Débito,Desktop,0,Vai cancelar,0.6
CLI02742,38.0,11.0,Premium,39.9,27,180,5.0,1.0,Cartão de Crédito,Tablet,1,Vai cancelar,0.6
CLI02743,27.0,15.0,Básico,19.9,17,41,1.0,3.2,Débito,Tablet,1,Vai continuar,0.2
CLI02744,50.0,48.0,Premium,39.9,92,163,5.0,4.6,PIX,Desktop,0,Vai continuar,0.2
CLI02745,30.0,39.0,Básico,19.9,88,139,5.0,0.5,,TV,1,Vai cancelar,0.6
CLI02746,58.0,59.0,Padrão,29.9,17,132,1.0,4.4,PIX,Desktop,0,Vai continuar,0.2
CLI02747,76.0,8.0,Premium,39.9,8,154,3.0,0.7,PIX,mobile,1,Vai cancelar,0.6
CLI02748,56.0,3.0,Básico,19.9,51,182,2.0,2.7,Débito,Mobile,1,Vai cancelar,0.9
CLI02749,63.0,15.0,Padrão,29.9,37,62,1.0,1.2,PIX,mobile,1,Vai cancelar,0.6
CLI02750,43.0,6.0,Premium,39.9,83,167,8.0,3.8,Credito,TV,1,Vai continuar,0.2
CLI02751,23.0,23.0,basico,19.9,3,74,0.0,1.0,Cartão de Crédito,Tablet,1,Vai cancelar,0.6
CLI02752,35.0,27.0,Básico,19.9,27,185,3.0,0.4,PIX,mobile,1,Vai cancelar,0.6
CLI02753,53.0,8.0,Premium,39.9,35,111,6.0,0.9,Cartão de Crédito,mobile,0,Vai cancelar,0.6
CLI02754,32.0,31.0,Padrão,29.9,21,160,9.0,1.1,Débito,tv,0,Vai cancelar,0.6
CLI02755,41.0,34.0,Padrão,29.9,90,63,2.0,2.7,Boleto,Mobile,0,Vai cancelar,0.6
CLI02756,20.0,11.0,PREMIUM,39.9,97,36,6.0,3.5,,mobile,1,Vai continuar,0.2
CLI02757,28.0,22.0,Premium,39.9,4,130,6.0,1.1,Credito,TV,1,Vai cancelar,0.6
CLI02758,54.0,39.0,PREMIUM,39.9,20,127,0.0,0.9,Débito,mobile,0,Vai cancelar,0.6
CLI02759,30.0,36.0,Premium,39.9,96,121,9.0,2.8,Débito,tv,0,Vai cancelar,0.6
CLI02760,32.0,22.0,basico,19.9,40,140,7.0,1.1,Boleto,Tablet,0,Vai cancelar,0.6
CLI02761,21.0,53.0,PREMIUM,39.9,97,33,6.0,3.5,PIX,tv,0,Vai continuar,0.2
CLI02762,59.0,16.0,Padrão,29.9,74,93,7.0,2.7,Credito,Desktop,1,Vai cancelar,0.6
CLI02763,67.0,35.0,PREMIUM,39.9,94,24,5.0,4.0,,Mobile,0,Vai continuar,0.2
CLI02764,25.0,1.0,Premium,39.9,89,167,9.0,0.1,Débito,Tablet,0,Vai cancelar,0.9
CLI02765,50.0,16.0,Premium,39.9,6,118,2.0,4.8,Credito,Desktop,0,Vai continuar,0.2
CLI02766,26.0,27.0,Básico,19.9,42,53,3.0,1.0,Credito,TV,0,Vai cancelar,0.6
CLI02767,47.0,60.0,PREMIUM,39.9,44,111,9.0,4.8,,Desktop,1,Vai continuar,0.2
CLI02768,61.0,21.0,PREMIUM,39.9,36,82,8.0,2.5,Débito,mobile,0,Vai cancelar,0.6
CLI02769,48.0,45.0,Premium,39.9,83,159,9.0,1.8,,Desktop,0,Vai cancelar,0.6
CLI02770,67.0,47.0,Premium,39.9,20,59,7.0,1.5,Credito,Mobile,1,Vai cancelar,0.6
CLI02771,35.0,24.0,PREMIUM,39.9,7,69,8.0,2.3,Boleto,tv,0,Vai cancelar,0.6
CLI02772,68.0,3.0,PREMIUM,39.9,77,116,0.0,4.2,Credito,Desktop,0,Vai continuar,0.5
CLI02773,31.0,53.0,basico,19.9,51,87,5.0,2.5,Boleto,tv,0,Vai cancelar,0.6
CLI02774,26.0,12.0,Premium,39.9,77,145,2.0,0.0,Credito,Desktop,0,Vai cancelar,0.6
CLI02775,58.0,9.0,PREMIUM,39.9,33,27,1.0,0.2,,tv,0,Vai cancelar,0.6
CLI02776,35.0,22.0,Premium,39.9,95,76,4.0,0.8,,mobile,1,Vai cancelar,0.6
CLI02777,26.0,40.0,Padrão,29.9,43,158,9.0,0.2,Boleto,Tablet,0,Vai cancelar,0.6
CLI02778,46.0,24.0,PREMIUM,39.9,48,44,8.0,5.0,Boleto,TV,1,Vai continuar,0.2
CLI02779,29.0,7.0,Padrão,29.9,88,132,6.0,3.3,PIX,mobile,0,Vai continuar,0.2
CLI02780,35.0,4.0,Premium,39.9,3,19,4.0,1.6,PIX,Tablet,1,Vai cancelar,0.9
CLI02781,36.0,29.0,Básico,19.9,9,33,0.0,0.2,,Tablet,1,Vai cancelar,0.6
CLI02782,45.0,40.0,Premium,39.9,60,13,5.0,1.2,Boleto,TV,0,Vai cancelar,0.6
CLI02783,76.0,6.0,PREMIUM,39.9,48,106,4.0,0.9,PIX,Mobile,1,Vai cancelar,0.6
CLI02784,22.0,57.0,Básico,19.9,29,125,1.0,1.9,Credito,TV,0,Vai cancelar,0.6
CLI02785,24.0,35.0,basico,19.9,78,182,4.0,0.7,Credito,Desktop,1,Vai cancelar,0.6
CLI02786,54.0,1.0,Premium,39.9,6,141,1.0,2.4,Débito,tv,1,Vai cancelar,0.9
CLI02787,20.0,26.0,basico,19.9,55,18,8.0,0.2,Débito,Tablet,1,Vai cancelar,0.6
CLI02788,25.0,8.0,Básico,19.9,61,95,8.0,0.2,,Mobile,0,Vai cancelar,0.6
CLI02789,53.0,55.0,Premium,39.9,38,29,6.0,1.2,Débito,TV,0,Vai cancelar,0.6
CLI02790,28.0,4.0,Premium,39.9,91,10,6.0,3.2,Credito,Mobile,1,Vai continuar,0.5
CLI02791,50.0,7.0,basico,19.9,18,72,6.0,3.2,Credito,tv,0,Vai continuar,0.2
CLI02792,20.0,34.0,Básico,19.9,3,13,1.0,2.0,Credito,tv,1,Vai cancelar,0.6
CLI02793,19.0,24.0,Premium,39.9,28,33,0.0,2.0,Credito,Mobile,1,Vai cancelar,0.6
CLI02794,37.0,39.0,PREMIUM,39.9,54,147,8.0,1.3,Débito,tv,0,Vai cancelar,0.6
CLI02795,22.0,10.0,Premium,39.9,57,113,4.0,0.1,Débito,Mobile,0,Vai cancelar,0.6
CLI02796,28.0,16.0,Premium,39.9,30,142,9.0,0.7,Credito,Desktop,0,Vai cancelar,0.6
CLI02797,57.0,18.0,Premium,39.9,22,52,5.0,4.3,,Desktop,0,Vai continuar,0.2
CLI02798,39.0,41.0,Básico,19.9,53,135,5.0,1.1,Cartão de Crédito,TV,1,Vai cancelar,0.6
CLI02799,23.0,1.0,Padrão,29.9,70,189,8.0,0.5,Débito,mobile,1,Vai cancelar,0.9
CLI02800,21.0,23.0,Premium,39.9,58,119,9.0,3.2,Débito,Mobile,0,Vai continuar,0.2
CLI02801,38.0,37.0,Padrão,29.9,6,131,8.0,4.1,Boleto,Desktop,1,Vai continuar,0.2
CLI02802,31.0,48.0,Premium,39.9,27,123,8.0,0.4,,tv,0,Vai cancelar,0.6
CLI02803,31.0,22.0,PREMIUM,39.9,59,130,1.0,0.6,Cartão de Crédito,Desktop,0,Vai cancelar,0.6
CLI02804,20.0,23.0,Padrão,29.9,54,142,0.0,4.8,PIX,Tablet,0,Vai continuar,0.2
CLI02805,26.0,41.0,Premium,39.9,35,57,8.0,3.7,Boleto,Tablet,0,Vai continuar,0.2
CLI02806,28.0,35.0,basico,19.9,15,182,0.0,1.5,Credito,Desktop,1,Vai cancelar,0.6
CLI02807,39.0,52.0,Padrão,29.9,69,25,4.0,3.9,Cartão de Crédito,Tablet,1,Vai continuar,0.2
CLI02808,42.0,5.0,basico,19.9,21,62,9.0,4.4,Boleto,mobile,1,Vai continuar,0.5
CLI02809,39.0,51.0,PREMIUM,39.9,97,34,7.0,2.9,Credito,mobile,1,Vai cancelar,0.6
CLI02810,37.0,15.0,PREMIUM,39.9,39,185,7.0,4.8,PIX,mobile,0,Vai continuar,0.2
CLI02811,55.0,3.0,PREMIUM,39.9,25,51,9.0,1.6,,Tablet,1,Vai cancelar,0.9
CLI02812,64.0,18.0,Premium,39.9,7,150,4.0,3.0,PIX,mobile,0,Vai continuar,0.2
CLI02813,49.0,55.0,Padrão,29.9,38,100,8.0,0.9,Débito,tv,0,Vai cancelar,0.6
CLI02814,20.0,59.0,Básico,19.9,54,28,3.0,5.0,Cartão de Crédito,Desktop,0,Vai continuar,0.2
CLI02815,74.0,48.0,basico,19.9,95,170,9.0,3.7,Cartão de Crédito,Desktop,0,Vai continuar,0.2
CLI02816,47.0,12.0,Premium,39.9,68,171,0.0,1.8,Boleto,tv,0,Vai cancelar,0.6
CLI02817,34.0,59.0,PREMIUM,39.9,61,128,9.0,3.4,PIX,TV,1,Vai continuar,0.2
CLI02818,66.0,27.0,Premium,39.9,15,20,6.0,4.1,Cartão de Crédito,Mobile,0,Vai continuar,0.2
CLI02819,69.0,24.0,PREMIUM,39.9,79,41,4.0,3.1,Boleto,Tablet,1,Vai continuar,0.2
CLI02820,18.0,17.0,Padrão,29.9,22,12,8.0,3.3,Débito,mobile,1,Vai continuar,0.2
CLI02821,59.0,57.0,Premium,39.9,35,21,9.0,3.0,,tv,1,Vai continuar,0.2
CLI02822,21.0,31.0,Premium,39.9,59,151,4.0,4.0,Débito,Tablet,0,Vai continuar,0.2
CLI02823,44.0,42.0,Premium,39.9,76,169,2.0,2.3,Cartão de Crédito,mobile,0,Vai cancelar,0.6
CLI02824,75.0,13.0,Padrão,29.9,92,52,3.0,3.3,PIX,tv,0,Vai continuar,0.2
CLI02825,77.0,21.0,Básico,19.9,11,76,6.0,0.5,Débito,tv,0,Vai cancelar,0.6
CLI02826,19.0,1.0,Padrão,29.9,26,12,0.0,3.0,PIX,tv,1,Vai continuar,0.5
CLI02827,36.0,11.0,PREMIUM,39.9,61,31,4.0,2.5,Boleto,Mobile,0,Vai cancelar,0.6
CLI02828,65.0,2.0,Básico,19.9,41,48,1.0,0.5,PIX,Desktop,0,Vai cancelar,0.9
CLI02829,18.0,57.0,Básico,19.9,71,142,6.0,2.6,Débito,TV,1,Vai cancelar,0.6
CLI02830,65.0,39.0,Padrão,29.9,50,83,,0.2,Cartão de Crédito,Tablet,0,Vai cancelar,0.6
CLI02831,55.0,10.0,Premium,39.9,59,94,6.0,4.7,PIX,mobile,0,Vai continuar,0.2
CLI02832,31.0,5.0,Premium,39.9,5,18,3.0,1.1,Boleto,mobile,1,Vai cancelar,0.9
CLI02833,46.0,17.0,Padrão,29.9,65,181,0.0,0.7,PIX,Desktop,0,Vai cancelar,0.6
CLI02834,73.0,45.0,Básico,19.9,78,83,0.0,1.8,Boleto,mobile,0,Vai cancelar,0.6
CLI02835,18.0,15.0,basico,19.9,25,85,9.0,1.1,,TV,0,Vai cancelar,0.6
CLI02836,,,Básico,19.9,36,61,,4.1,PIX,Desktop,0,Vai continuar,0.2
CLI02837,55.0,,Premium,39.9,21,169,,2.6,Credito,Mobile,0,Vai cancelar,0.6
CLI02838,48.0,1.0,Básico,19.9,47,184,5.0,2.5,PIX,mobile,1,Vai cancelar,0.9
CLI02839,41.0,41.0,basico,19.9,93,120,0.0,1.8,PIX,mobile,1,Vai cancelar,0.6
CLI02840,25.0,3.0,Padrão,29.9,96,99,6.0,2.3,Boleto,TV,0,Vai cancelar,0.9
CLI02841,47.0,53.0,Premium,39.9,56,186,7.0,0.5,,Tablet,1,Vai cancelar,0.6
CLI02842,63.0,15.0,Padrão,29.9,87,96,3.0,4.7,,Mobile,0,Vai continuar,0.2
CLI02843,53.0,15.0,Padrão,29.9,71,100,4.0,3.4,Boleto,Tablet,0,Vai continuar,0.2
CLI02844,77.0,36.0,Premium,39.9,79,165,8.0,1.2,PIX,Tablet,1,Vai cancelar,0.6
CLI02845,60.0,38.0,PREMIUM,39.9,90,158,8.0,1.0,PIX,Mobile,0,Vai cancelar,0.6
CLI02846,56.0,25.0,Básico,19.9,24,111,8.0,0.7,,Desktop,0,Vai cancelar,0.6
CLI02847,62.0,2.0,Premium,39.9,20,155,9.0,2.1,Débito,Tablet,1,Vai cancelar,0.9
CLI02848,26.0,21.0,Premium,39.9,58,144,2.0,1.7,Cartão de Crédito,tv,1,Vai cancelar,0.6
CLI02849,31.0,7.0,Premium,39.9,19,180,5.0,1.6,Boleto,mobile,0,Vai cancelar,0.6
CLI02850,39.0,59.0,Premium,39.9,97,139,8.0,4.7,Boleto,tv,0,Vai continuar,0.2
CLI02851,37.0,22.0,Padrão,29.9,54,101,1.0,2.3,Cartão de Crédito,Mobile,0,Vai cancelar,0.6
CLI02852,64.0,29.0,Padrão,29.9,75,132,2.0,3.9,Débito,TV,0,Vai continuar,0.2
CLI02853,50.0,9.0,Básico,19.9,8,140,8.0,1.9,Débito,Desktop,1,Vai cancelar,0.6
CLI02854,20.0,23.0,basico,19.9,66,171,0.0,0.6,Credito,mobile,1,Vai cancelar,0.6
CLI02855,28.0,10.0,Básico,19.9,55,161,8.0,3.5,,Mobile,1,Vai continuar,0.2
CLI02856,18.0,24.0,Padrão,29.9,86,94,8.0,3.2,Credito,mobile,0,Vai continuar,0.2
CLI02857,51.0,3.0,Padrão,29.9,12,72,1.0,3.5,,tv,1,Vai continuar,0.5
CLI02858,59.0,55.0,Premium,39.9,35,79,7.0,3.7,Débito,Tablet,0,Vai continuar,0.2
CLI02859,32.0,55.0,PREMIUM,39.9,30,115,6.0,3.9,Cartão de Crédito,Desktop,1,Vai continuar,0.2
CLI02860,53.0,3.0,Premium,39.9,78,124,8.0,0.5,,tv,0,Vai cancelar,0.9
CLI02861,26.0,43.0,Básico,19.9,49,57,7.0,4.8,,Tablet,1,Vai continuar,0.2
CLI02862,72.0,25.0,Básico,19.9,7,139,2.0,2.6,Credito,mobile,1,Vai cancelar,0.6
CLI02863,44.0,39.0,Padrão,29.9,26,96,3.0,1.3,Boleto,tv,0,Vai cancelar,0.6
CLI02864,,60.0,Padrão,,41,154,,1.8,,Mobile,1,Vai cancelar,0.6
